,Geo_FIPS,YearOfContactDate,TotalPopEst2015_19ACS_x,Age0to17PopEst2015_19ACS_x,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17,UnderAge1PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,Median Age,Total Population,White Population,Black or African American Population,Asian Population,American Indian and Alaska Native Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some Other Race Population,Two or More Races Population,Households,Median Income,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,"1,1,2-Trichloroethane","1,1,2,2-Tetrachloroethane","1,2-Ethanediol (Ethylene Glycol)","1,3-Butadiene","1,4-Dichlorobenzene","1,4-Dioxane (1,4-Diethyleneoxide)","2,2,4-Trimethylpentane",Acetaldehyde,Acrolein,Acrylic Acid,Acrylonitrile,Ammonia,Antimony,Arsenic,Benzene,Cadmium,Carbon Dioxide,Carbon Disulfide,Carbon Monoxide,Carbon Tetrachloride,Chlorine,Chlorobenzene,Chloroethene (vinyl chloride),Chloroform,Chromium,Cobalt,Cresols/Cresylic Acid (Isomers And Mixture),Cyanides,Dibutylphthalate,Ethyl Chloride (Chloroethane),Ethylbenzene,"Ethylene Dichloride (1,2-Dichloroethane)",Ethylene Oxide,"Ethylidene Dichloride (1,1-Dichloroethane)",Formaldehyde,Glycol Ethers,Hexane,Hexavalent Chromium,Hydrochloric Acid,Hydrogen Fluoride (Hydrofluoric Acid),Hydrogen Sulfide,Isophorone,Lead,m-Xylene,Maleic Anhydride,Manganese,Mercury,Methane,Methanol,Methyl Chloride (Chloromethane),"Methyl Chloroform (1,1,1-Trichloroethane)",Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),Methyl Methacrylate,Methylene Chloride (Dichloromethane),Naphthalene,Nickel,Nitrogen Oxides,Nitrous Oxide (N2O),o-Xylene,"Particulate Matter < 10 Microns, Filterable","Particulate Matter < 2.5 Microns, Filterable","Particulate Matter, Condensable",Phenol,Phosphorus,Phthalic Anhydride,Polycyclic Organic Matter,Propionaldehyde,Propylene Oxide,Selenium,Styrene,Sulfur Oxides,Sulfuric Acid,Tetrachloroethylene (Perchloroethylene),Toluene,Trichloroethylene,"Vinylidene Chloride (1,1-Dichloroethylene)",Volatile Organic Compounds,Xylenes (Isomers And Mixture),Grand Total,TRACT,Pre1950,Year
10,50600,2019.0,2145.0,319.0,179.0,119.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,2145.0,348.0,1619.0,131.0,0.0,0.0,0.0,0.0,47.0,832.0,52586.0,10.4,45.1,84.5,10.9,8.5,81.1,85.0,7.5,39.4,18.1,15.9,35.2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187196253546549,0.0,0.0,0.0,0.0,0.9766020344573656,0.0,0.0,0.0795160455734145,0.0,49068.75864383655,0.0,23.03828886289151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491183597904448,0.0,0.0,0.0,0.0039404736743363,0.0,0.0,0.0,0.17232406454729,0.0,1.5986278407050638,0.0,0.0224856773566964,0.0,0.0,0.0,0.0005544488554976,0.0,0.0,0.0014033817082984,0.000486007400221,1.4671122638543357,0.8966380317279992,0.0,0.0,0.0,0.0,0.3356249248986904,0.0311111861315108,0.0014033817082984,42.91846411309135,0.2913626083832784,0.0,2.1291045957244843,1.0906461792820896,1.9179509755286384,0.05332850491534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542039588865544,0.0,0.0,0.0516833960099708,0.3084865960533716,0.0,12.69399425103441,0.1959470687310856,49159.85777269483,50600.0,0.60877,2019.0
11,50900,2019.0,1348.0,339.0,256.0,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,1348.0,40.0,1231.0,0.0,0.0,0.0,77.0,47.0,30.0,828.0,15216.0,18.1,48.6,81.5,14.6,10.7,79.1,74.8,12.5,26.7,33.1,21.9,36.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0163765812338778,0.0,0.0,0.0,0.0,0.9484194881875556,0.0,0.0,0.0734456216530104,0.0,48745.420802219305,0.0,23.678892761042373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435714471149425,0.0,0.0,0.0,0.004131984378009,0.0,0.0,0.0,0.18338071162562,0.0,1.5095380494219437,0.0,0.0244511356230765,0.0,0.0,0.0,0.0005704627019345,0.0,0.0,0.0012448984889983,0.0005282265191741,1.487365377542322,0.7795554208825403,0.0,0.0,0.0,0.0,0.3221226303445758,0.0279022165428939,0.0012448984889983,43.07955465078028,0.2929011396152053,0.0,2.0901607510868003,1.0831605175976702,1.823986797434253,0.0473061425819376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444449392694836,0.0,0.0,0.0469705815163795,0.2514331755425638,0.0,11.570141084972148,0.1628104956411163,48835.71641440713,50900.0,0.494751,2019.0
12,51000,2019.0,2130.0,161.0,208.0,148.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,2130.0,885.0,995.0,186.0,0.0,0.0,75.0,7.0,57.0,778.0,12269.0,13.2,29.3,71.1,11.6,5.5,68.2,61.4,7.0,29.6,26.3,11.4,26.3,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0152211032222585,0.0,0.0,0.0,0.0,1.7251041889950467,0.0,0.0,0.0757175224102844,0.0,72624.11074036358,0.0,35.40764371377257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380878518551283,0.0,0.0,0.0,0.0060277688576351,0.0,0.0,0.0,0.2686528387618676,0.0,1.8816136843446607,0.0,0.0525922465192761,0.0,0.0,0.0,0.0010286850781845,0.0,0.0,0.0010882243387179,0.001076041514525,2.211299507349623,0.8277350897983919,0.0,0.0,0.0,0.0,0.2875220948275854,0.0267690849098165,0.0010882243387179,66.9354883263464,0.3723700403869694,0.0,3.988495461518556,2.519213631529424,4.477189295923727,0.0413525248712821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886930136541204,0.0,0.0,0.0506502594050576,0.2649380413450056,0.0,14.684037139086811,0.1729281235378324,72761.43436409207,51000.0,0.197163,2019.0
13,51100,2019.0,402.0,268.0,75.0,53.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,402.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,148.0,130.0,16563.0,16.7,36.2,73.1,14.1,4.7,77.4,73.8,6.9,31.6,29.9,12.6,26.6,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0139726465086152,0.0,0.0,0.0,0.0,1.2063576519103958,0.0,0.0,0.0828172375983694,0.0,59669.9706590509,0.0,28.16451457535568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466913144113,0.0,0.0,0.0,0.0059142125640091,0.0,0.0,0.0,0.2687204990020319,0.0,1.5670636175770143,0.0,0.0352635015959211,0.0,0.0,0.0,0.0115849812823576,0.0,0.0,0.0009905466126037,0.0007565943270883,1.9425532140906832,0.5915808685347707,0.0021581227987661,0.0,0.0258974735851942,0.0,0.3223816764203273,0.0233155252943097,0.0009905466126037,50.62166436681857,0.2998175407893356,0.0,5.146837046301917,2.9471113167255947,2.009079669807939,0.0376407712789411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815617534937921,0.0,0.0,0.2041266185538273,0.0,0.0,12.5010310866688,0.1151316218916939,59779.03616346634,51100.0,0.738431,2019.0
14,60300,2019.0,2226.0,121.0,96.0,94.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,2226.0,1934.0,192.0,45.0,0.0,0.0,19.0,0.0,55.0,1241.0,77147.0,8.2,28.5,74.4,9.5,5.4,69.9,77.7,5.7,48.4,19.4,8.5,30.1,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0246240074180336,0.0,0.0,0.0,0.0,0.8449722698252821,0.0,0.0,0.119513502526907,0.0,41364.091575525475,0.0,23.07169944291648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872865805223059,0.0,0.0,0.0,0.0028266446835583,0.0,0.0,0.0,0.124503200945558,0.0,4.2838148843583665,0.0,0.0145910370534746,0.0,0.0,0.0,0.0004650991278509,0.0,0.0,0.0024939023006373,0.0003208044717772,1.1477314583449616,4.536709830638212,0.0,0.0,0.0,0.0,1.4618927840003082,0.0534199454136504,0.0024939023006373,37.364142765300144,0.3015637539233157,0.0,2.3055172350982933,0.9437503216370516,1.647944816502268,0.0947682874242178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857274491558012,0.0,0.0,0.0753949717254466,0.2876695786400816,0.0,27.074242443344083,0.1941872472633408,41471.01739073474,60300.0,0.715549,2019.0
15,60500,2019.0,1244.0,159.0,76.0,68.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,1244.0,1107.0,72.0,0.0,0.0,0.0,14.0,2.0,63.0,665.0,55625.0,8.5,29.6,75.7,9.4,6.2,69.9,78.7,6.5,47.1,20.7,8.8,32.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0199567122903455,0.0,0.0,0.0,0.0,0.8566855110832423,0.0,0.0,0.0872719565864121,0.0,44471.2229930192,0.0,22.18348706324827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576194564429642,0.0,0.0,0.0,0.0034498627026283,0.0,0.0,0.0,0.1518955901596116,0.0,1.8313297558666508,0.0,0.0190495045744799,0.0,0.0,0.0,0.0004990391792399,0.0,0.0,0.0016462701840846,0.0004141727387445,1.3085440153200112,1.2790316409232976,0.0,0.0,0.0,0.0,0.456434906995515,0.0359480974262588,0.0016462701840846,39.390925797853285,0.2917929131454879,0.0,2.062716503398813,0.9794190155430876,1.6837430403699694,0.0625582669952183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7505960309993679,0.0,0.0,0.0563345774517914,0.2839977893363948,0.0,13.951321500253623,0.1843169252063547,44559.21562520565,60500.0,0.843049,2019.0
16,70300,2019.0,2192.0,156.0,128.0,119.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,2192.0,1794.0,74.0,232.0,14.0,0.0,80.0,10.0,68.0,1124.0,61458.0,6.2,21.1,72.0,8.3,3.9,67.6,75.6,3.5,53.5,12.8,5.7,25.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0174331460478394,0.0,0.0,0.0,0.0,0.6253133915203766,0.0,0.0,0.0617756042849758,0.0,30800.45374891914,0.0,14.8150194932472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037499584882777,0.0,0.0,0.0,0.0030578779074484,0.0,0.0,0.0,0.1265809727654682,0.0,0.9998831237623422,0.0,0.0141211160185848,0.0,0.0,0.0,0.0003471940422423,0.0,0.0,0.0010714167109364,0.0003024377714864,1.0051140516527677,0.5107898370435733,0.0,0.0,0.0,0.0,0.2019217660087651,0.023522443011791,0.0010714167109364,23.330312804584345,0.2356664521109973,0.0,1.5197788267500012,0.7510570787107571,1.2487012914377262,0.0407138350155864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5432718688694562,0.0,0.0,0.0417345153371168,0.4950344562872297,0.0,9.838250300594831,0.2918080695548627,30857.23490329178,70300.0,0.59306,2019.0
17,70500,2019.0,3131.0,117.0,104.0,103.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,3131.0,2351.0,64.0,637.0,0.0,0.0,67.0,9.0,70.0,1720.0,61512.0,5.4,15.1,59.7,8.1,2.2,63.9,72.7,2.3,51.1,11.6,3.7,19.4,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0185786373258812,0.0,0.0,0.0,0.0,0.5188502163139332,0.0,0.0,0.0601489359790606,0.0,25141.334863313772,0.0,12.321708630374092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376563771306869,0.0,0.0,0.0,0.0026054513816209,0.0,0.0,0.0,0.108689363587934,0.0,0.8878127322912194,0.0,0.0119502658558108,0.0,0.0,0.0,0.0003016812256777,0.0,0.0,0.0010758964894481,0.0002557776954155,0.8324823353312443,0.4804201636537647,0.0,0.0,0.0,0.0,0.188352017658974,0.0234561335199358,0.0010758964894481,19.2663866583831,0.1884293817655861,0.0,1.3774514310130967,0.6541163933480972,1.080655575266661,0.0408840665990315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4889011996976757,0.0,0.0,0.0421059841159899,0.6747993750928948,0.0,9.815385377488022,0.389009695029542,25190.848408963873,70500.0,0.578623,2019.0
18,70600,2019.0,2150.0,108.0,111.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,2150.0,1642.0,134.0,310.0,0.0,0.0,43.0,10.0,54.0,1315.0,69491.0,5.3,18.2,68.0,8.1,3.1,66.5,76.5,2.8,54.5,11.5,4.5,23.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0171148483755972,0.0,0.0,0.0,0.0,0.4996717063374538,0.0,0.0,0.056152320760136,0.0,24351.58036493602,0.0,11.936049607756704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346045777887331,0.0,0.0,0.0,0.0025800583482644,0.0,0.0,0.0,0.1075473866909636,0.0009965953983533,0.8384320884977071,0.0,0.0116337722037633,0.0,0.0,0.0,0.0003804379462425,0.0,0.0,0.0009887022225352,0.0002489630837263,0.8124009815805715,0.4459876060993081,0.0,0.0,0.0,0.0,0.1759836309647439,0.0216019201923107,0.0009887022225352,18.667702912844376,0.176044601863333,0.0,1.3238927942195315,0.6401999357049144,1.0303789509694814,0.0375706844563388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4638235514689205,0.0,0.0,0.0389967601681158,0.7197492392944975,0.0,9.474572226221662,0.4116637086534588,24399.528324208353,70600.0,0.422666,2019.0
19,70800,2019.0,2566.0,141.0,135.0,123.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,2566.0,1884.0,117.0,473.0,2.0,0.0,121.0,37.0,53.0,1551.0,64732.0,5.4,18.6,67.8,8.0,3.1,66.7,77.0,2.8,52.5,11.4,4.8,23.3,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0171433312800554,0.0,0.0,0.0,0.0,0.4277695130296943,0.0,0.0,0.0535563966947784,0.0,21008.282630749734,0.0,10.688786501433713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033350658510691,0.0,0.0,0.0,0.0023292435833209,0.0,0.0,0.0,0.0919428588732296,0.001005490630532,0.724077717634469,0.0,0.0097843725966233,0.0,0.0,0.0,0.0003548135969605,0.0,0.0,0.0009528759574483,0.0001969408326632,0.7140253796990123,0.4094877859972599,0.0,0.0,0.0,0.0,0.1209036206244948,0.0207630391523087,0.0009528759574483,16.322177976255148,0.1549954448518402,0.0,1.2040464094256005,0.562289551753608,0.8994120908797582,0.036209286383036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065426894398726,0.0,0.0,0.0379158469127993,1.1413201540964155,0.0,9.901023019422857,0.6388871344042533,21052.904833769648,70800.0,0.442815,2019.0
20,70900,2019.0,4278.0,187.0,242.0,225.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,4278.0,2582.0,330.0,1211.0,19.0,0.0,115.0,0.0,136.0,2538.0,33018.0,8.4,20.7,68.8,8.4,4.1,66.8,70.6,3.9,48.6,15.3,6.2,24.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0184369899599216,0.0,0.0,0.0,0.0,0.7698892607270824,0.0,0.0,0.067835576876365,0.0,46366.62703293517,0.0,24.59989088740413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415471612922066,0.0,0.0,0.0,0.0033078377511749,0.0,0.0,0.0,0.1313081105397862,0.0,1.3166623320102766,0.0,0.0159373153347061,0.0,0.0,0.0,0.0004072607145722,0.0,0.0,0.0011870617512059,0.0003419036327904,1.350029225348354,0.593802614986644,0.0,0.0,0.0,0.0,0.230837827712326,0.0260853367374774,0.0011870617512059,36.75729891256739,0.4200040869125379,0.0,1.716418984242664,0.8672768204669893,1.4663316342646606,0.0451083465458243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770139975867532,0.0,0.0,0.0454383756227493,0.4282044421284715,0.0,11.100708965201749,0.2576301098054271,46449.57716137504,70900.0,0.438115,2019.0
21,80200,2019.0,1725.0,119.0,70.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,1725.0,1596.0,77.0,16.0,6.0,0.0,84.0,19.0,11.0,935.0,50195.0,8.6,28.4,75.3,9.2,6.2,68.8,76.4,6.5,49.6,20.8,8.4,31.5,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0231599437647503,0.0,0.0,0.0,0.0,0.7269472107961951,0.0,0.0,0.0882902687107905,0.0,40121.91140446539,0.0,21.039433106964548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593859483193511,0.0,0.0,0.0,0.0030524203895874,0.0,0.0,0.0,0.1319605884184466,0.0,1.5066819540431218,0.0,0.0155358500781668,0.0,0.0,0.0,0.0004378552473137,0.0,0.0,0.0016967413805528,0.0003398426813155,1.1722438234383172,0.9354198519381433,0.0,0.0,0.0,0.0,0.3383969722002471,0.0367557130049735,0.0016967413805528,35.43202313172092,0.275633267205362,0.0,1.930919696129532,0.8831459192751041,1.524679910351031,0.0644761724610098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108321208002543,0.0,0.0,0.0592614127107522,0.3639707036175212,0.0,12.90043183944614,0.2292521109141858,40202.36746558278,80200.0,0.825301,2019.0
22,80400,2019.0,1547.0,74.0,56.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,1547.0,1130.0,99.0,286.0,0.0,0.0,35.0,8.0,24.0,877.0,36528.0,8.0,20.7,66.8,8.8,3.8,65.7,70.8,4.2,48.5,17.5,5.9,24.4,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0207431245782752,0.0,0.0,0.0,0.0,0.7380033515536318,0.0,0.0,0.0759294168029101,0.0,40873.71863231058,0.0,20.91487085173153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048662098015294,0.0,0.0,0.0,0.003168019416895,0.0,0.0,0.0,0.13503018097284,0.0,1.329927987207165,0.0,0.0157545068125614,0.0,0.0,0.0,0.0004269206111944,0.0,0.0,0.0013903456575798,0.0003448698385927,1.2083453548742835,0.712183762091117,0.0,0.0,0.0,0.0,0.2680113855555451,0.0303395687262399,0.0013903456575798,35.38365021207984,0.2811650029748627,0.0,1.7915931056549073,0.8650171164701627,1.480945610807622,0.0528331349880335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639435097279496,0.0,0.0,0.0513157597961941,0.4043237865946993,0.0,11.655733800207864,0.2474809032874627,40952.10115634327,80400.0,0.72963,2019.0
23,80600,2019.0,2073.0,239.0,143.0,134.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,2073.0,1775.0,47.0,64.0,0.0,0.0,190.0,178.0,9.0,1180.0,58873.0,6.3,20.3,68.4,8.5,3.3,66.9,76.9,3.4,52.4,14.7,5.3,24.6,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0224150295160959,0.0,0.0,0.0,0.0,0.6007176483725993,0.0,0.0,0.0739725065150431,0.0,31826.980716649072,0.0,16.426617466090715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482615799419771,0.0,0.0,0.0,0.0027512301318195,0.0,0.0,0.0,0.1152849438202571,0.0,1.1284521598163224,0.0,0.0132117720174599,0.0,0.0,0.0,0.0003583368726571,0.0,0.0,0.0013789022840564,0.0002827369089565,0.977402829798542,0.6297286797291467,0.0,0.0,0.0,0.0,0.237862487092566,0.0299113019942335,0.0013789022840564,27.43619351022535,0.2317235258965225,0.0,1.617762748373548,0.7458422348084405,1.2678044471041443,0.0523982867941465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905272701946095,0.0,0.0,0.0518170531204511,0.4788004779465146,0.0,11.121917621794935,0.2880293990308776,31891.17352173755,80600.0,0.879556,2019.0
24,80700,2019.0,1878.0,235.0,96.0,85.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1878.0,1400.0,180.0,254.0,0.0,0.0,215.0,1.0,43.0,1144.0,41500.0,7.8,22.0,68.8,9.0,3.4,67.1,74.7,3.7,46.9,16.3,6.4,24.2,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0219222861041385,0.0,0.0,0.0,0.0,0.5328665128835982,0.0,0.0,0.0686254303073826,0.0,26076.746088546995,0.0,13.018846689168964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444240710765724,0.0,0.0,0.0,0.0025733829432053,0.0,0.0,0.0,0.1077950071798111,0.0,0.97594360765649,0.0,0.0121096340964784,0.0,0.0,0.0,0.0003148434935051,0.0,0.0,0.0012692591736163,0.0002591804965741,0.8442394799601491,0.5544898157545328,0.0,0.0,0.0,0.0,0.2120575751116433,0.0275279084251133,0.0012692591736163,20.12527645554394,0.2006828601708121,0.0,1.486577419532962,0.6829707157617487,1.147571681528358,0.0482318485974215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299094634121772,0.0,0.0,0.0489127106288866,0.5656851183546157,0.0,10.518771852669063,0.3335800543059941,26128.860792670508,80700.0,0.553542,2019.0
25,80900,2019.0,1911.0,152.0,81.0,69.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1911.0,1615.0,121.0,132.0,6.0,0.0,69.0,8.0,29.0,1027.0,61823.0,6.7,23.3,72.0,8.9,4.2,68.8,77.5,4.1,52.1,14.9,6.3,26.7,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.025263640147849,0.0,0.0,0.0,0.0,0.6088442213488523,0.0,0.0,0.0845914146412221,0.0,32436.274901952405,0.0,17.097684328619803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057034454788763,0.0,0.0,0.0,0.0027154735480346,0.0,0.0,0.0,0.1145600029267298,0.0,1.240398518886995,0.0,0.0132663438854862,0.0,0.0,0.0,0.0003730210588379,0.0,0.0,0.0016295558511075,0.0002837410986498,0.9808427016522202,0.7403673009163373,0.0,0.0,0.0,0.0,0.2730217506216934,0.0351781055461036,0.0016295558511075,28.287464507209528,0.2400169838276664,0.0,1.7533377248705349,0.7772448488710019,1.3372715193547096,0.0619231223420855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394464468921524,0.0,0.0,0.0592235723595956,0.4224634804929129,0.0,12.03947371931766,0.2611860198974878,32503.431638029233,80900.0,0.6589,2019.0
26,90100,2019.0,1943.0,89.0,65.0,58.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,1943.0,1848.0,23.0,54.0,0.0,0.0,48.0,0.0,18.0,1139.0,73813.0,7.4,26.8,74.8,9.3,5.3,70.2,79.8,5.4,51.8,17.6,7.5,30.4,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.037237053370807,0.0,0.0,0.0,0.0,0.597782198618492,0.0,0.0,0.4206985345188244,0.0,41515.54354256412,0.0,35.24105670385558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0023075686328448,0.0,0.0,0.0,0.1012796149770447,0.0,2.0486561687846168,0.0,0.0113398263139089,0.0,0.0,0.0,0.0008500467673767,0.0,0.0,0.01,0.000251112518632,1.0359374612651524,1.0113242679547203,0.0,0.0,0.0,0.0,0.3566664939174709,0.2108113295252449,0.01,42.53603727813871,0.2619489905069854,0.0,6.316629715671835,1.894522831708077,3.607820045051246,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292337499606733,0.0,0.0,0.2287269508103847,0.2864841649608245,0.0,19.857178236584485,0.2535690953338056,41634.90499575352,90100.0,0.88173,2019.0
27,90200,2019.0,2746.0,221.0,146.0,150.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,2746.0,2538.0,82.0,62.0,0.0,0.0,22.0,24.0,40.0,1456.0,63859.0,8.1,32.1,79.7,9.2,7.3,72.5,80.8,6.9,49.9,17.9,9.5,34.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0312868981407357,0.0,0.0,0.0,0.0,0.7004199550166367,0.0,0.0,0.1487316629357366,0.0,51050.851624881645,0.0,32.267790798999194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123051095889267,0.0,0.0,0.0,0.0025799557339602,0.0,0.0,0.0,0.1126545279461539,0.0,2.0579262463761356,0.0,0.0128928985771092,0.0,0.0,0.0,0.0004737084931818,0.0,0.0,0.0032087174168264,0.0002838093057966,1.2978576022738784,1.335419329100368,0.0,0.0,0.0,0.0,0.4600204083932039,0.0683094455692347,0.0032087174168264,45.795244777258915,0.5151873412734361,0.0,2.6495110725938993,0.9932358182930724,1.783568103072459,0.1219312618394061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0217112249386036,0.0,0.0,0.0946658457879993,0.3201394641637026,0.0,16.81635583507293,0.2207336338135084,51159.79927905103,90200.0,0.828135,2019.0
28,90300,2019.0,1631.0,113.0,82.0,73.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,1631.0,1455.0,89.0,69.0,8.0,0.0,41.0,10.0,0.0,896.0,46840.0,9.1,29.0,75.6,9.6,6.2,69.2,76.3,6.7,46.6,21.3,9.1,31.9,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0267723777763304,0.0,0.0,0.0,0.0,0.6805708769724097,0.0,0.0,0.1047333057840348,0.0,39811.279834146255,0.0,22.304228124054813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739839595607712,0.0,0.0,0.0,0.0027944803720282,0.0,0.0,0.0,0.1213239299802184,0.0,1.6569619992787767,0.0,0.0140728302538733,0.0,0.0,0.0,0.0004321707565573,0.0,0.0,0.002113827416022,0.0003086202112895,1.1259242965842169,1.1062670901153,0.0,0.0,0.0,0.0,0.3898712242162728,0.0454051908543423,0.002113827416022,35.57360962104825,0.3013739923408924,0.0,2.0782167932550215,0.8803600543380193,1.5319898201279645,0.0803254418088373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7734945646719124,0.0,0.0,0.0700577057639848,0.3502850870125273,0.0,14.201839647327423,0.2267291229873337,39895.00599412854,90300.0,0.823293,2019.0
