StateAbbr,PlaceName,PlaceFIPS,Geo_FIPS,Place_TractID,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,Geolocation,StateDesc,CountyName,CountyFIPS_x,TotalPopulation,CERVICAL_CrudePrev,Year,lat,lon,pop_ct,Geo_FIPS_TractLvl,StateFIPS,CountyFIPS_y,TractFIPS,TotalPopEst2015_19ACS,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17
PA,,,42003406000.0,,8.0,32.2,78.4,9.6,6.9,79.0,87.3,7.3,44.1,19.5,9.9,35.9,31.6,POINT (-79.76717156 40.65001449),Pennsylvania,Allegheny,42003.0,2376.0,85.8,2019,OINT (-79.7671,56 40.65001449,,42003406000,42,3,406000,2329.0,23.8,373.0,58.0,92.0,40.0,10.0,9.0,0.0,12.0,290.0,249.0,33.0
PA,,,42003407001.0,,8.2,31.9,78.5,9.8,7.3,79.2,87.5,7.7,43.5,19.3,10.3,35.6,32.2,POINT (-79.86863332 40.64793436),Pennsylvania,Allegheny,42003.0,5174.0,86.0,2016,OINT (-79.8686,32 40.64793436,,42003407001,42,3,407001,5554.0,49.4,999.0,133.0,193.0,35.0,43.0,11.0,2.0,14.0,661.0,521.0,129.0
PA,,,42003407001.0,,8.2,31.9,78.5,9.8,7.3,79.2,87.5,7.7,43.5,19.3,10.3,35.6,32.2,POINT (-79.86863332 40.64793436),Pennsylvania,Allegheny,42003.0,5174.0,86.0,2017,OINT (-79.8686,32 40.64793436,,42003407001,42,3,407001,5554.0,49.4,999.0,132.0,198.0,41.0,29.0,16.0,3.0,26.0,649.0,560.0,120.0
PA,,,42003407001.0,,8.2,31.9,78.5,9.8,7.3,79.2,87.5,7.7,43.5,19.3,10.3,35.6,32.2,POINT (-79.86863332 40.64793436),Pennsylvania,Allegheny,42003.0,5174.0,86.0,2018,OINT (-79.8686,32 40.64793436,,42003407001,42,3,407001,5554.0,49.4,999.0,124.0,183.0,65.0,28.0,20.0,3.0,14.0,640.0,539.0,122.0
PA,,,42003407001.0,,8.2,31.9,78.5,9.8,7.3,79.2,87.5,7.7,43.5,19.3,10.3,35.6,32.2,POINT (-79.86863332 40.64793436),Pennsylvania,Allegheny,42003.0,5174.0,86.0,2019,OINT (-79.8686,32 40.64793436,,42003407001,42,3,407001,5554.0,49.4,999.0,123.0,157.0,55.0,20.0,17.0,4.0,8.0,641.0,531.0,121.0
PA,,,42003407002.0,,7.3,31.2,78.1,9.6,6.7,79.2,87.6,6.8,44.7,17.9,9.4,34.8,31.3,POINT (-79.87087123 40.611789),Pennsylvania,Allegheny,42003.0,6597.0,86.8,2016,OINT (-79.8708,7123 40.611789,,42003407002,42,3,407002,6383.0,54.4,1119.0,208.0,300.0,64.0,56.0,33.0,3.0,30.0,892.0,734.0,185.0
PA,,,42003407002.0,,7.3,31.2,78.1,9.6,6.7,79.2,87.6,6.8,44.7,17.9,9.4,34.8,31.3,POINT (-79.87087123 40.611789),Pennsylvania,Allegheny,42003.0,6597.0,86.8,2017,OINT (-79.8708,7123 40.611789,,42003407002,42,3,407002,6383.0,54.4,1119.0,212.0,272.0,68.0,47.0,23.0,2.0,28.0,869.0,730.0,181.0
PA,,,42003407002.0,,7.3,31.2,78.1,9.6,6.7,79.2,87.6,6.8,44.7,17.9,9.4,34.8,31.3,POINT (-79.87087123 40.611789),Pennsylvania,Allegheny,42003.0,6597.0,86.8,2018,OINT (-79.8708,7123 40.611789,,42003407002,42,3,407002,6383.0,54.4,1119.0,210.0,301.0,106.0,33.0,28.0,9.0,30.0,872.0,729.0,171.0
PA,,,42003407002.0,,7.3,31.2,78.1,9.6,6.7,79.2,87.6,6.8,44.7,17.9,9.4,34.8,31.3,POINT (-79.87087123 40.611789),Pennsylvania,Allegheny,42003.0,6597.0,86.8,2019,OINT (-79.8708,7123 40.611789,,42003407002,42,3,407002,6383.0,54.4,1119.0,196.0,269.0,82.0,31.0,22.0,3.0,26.0,844.0,727.0,163.0
PA,,,42003408001.0,,6.4,32.9,80.3,9.2,7.1,80.9,88.9,6.3,46.1,14.4,9.3,35.8,28.9,POINT (-79.95920575 40.65268583),Pennsylvania,Allegheny,42003.0,4769.0,87.7,2016,OINT (-79.9592,75 40.65268583,,42003408001,42,3,408001,5540.0,61.4,1338.0,208.0,284.0,46.0,47.0,21.0,2.0,22.0,1021.0,878.0,197.0
PA,,,42003408001.0,,6.4,32.9,80.3,9.2,7.1,80.9,88.9,6.3,46.1,14.4,9.3,35.8,28.9,POINT (-79.95920575 40.65268583),Pennsylvania,Allegheny,42003.0,4769.0,87.7,2017,OINT (-79.9592,75 40.65268583,,42003408001,42,3,408001,5540.0,61.4,1338.0,216.0,285.0,74.0,29.0,27.0,2.0,22.0,1032.0,903.0,198.0
PA,,,42003408001.0,,6.4,32.9,80.3,9.2,7.1,80.9,88.9,6.3,46.1,14.4,9.3,35.8,28.9,POINT (-79.95920575 40.65268583),Pennsylvania,Allegheny,42003.0,4769.0,87.7,2018,OINT (-79.9592,75 40.65268583,,42003408001,42,3,408001,5540.0,61.4,1338.0,207.0,270.0,70.0,35.0,22.0,6.0,13.0,1034.0,918.0,196.0
PA,,,42003408001.0,,6.4,32.9,80.3,9.2,7.1,80.9,88.9,6.3,46.1,14.4,9.3,35.8,28.9,POINT (-79.95920575 40.65268583),Pennsylvania,Allegheny,42003.0,4769.0,87.7,2019,OINT (-79.9592,75 40.65268583,,42003408001,42,3,408001,5540.0,61.4,1338.0,217.0,271.0,85.0,30.0,20.0,1.0,19.0,1047.0,927.0,186.0
PA,,,42003408002.0,,5.8,26.7,75.0,8.9,4.7,78.4,88.0,4.7,47.9,14.0,7.1,31.8,28.8,POINT (-79.95466904 40.62418663),Pennsylvania,Allegheny,42003.0,6331.0,89.2,2016,OINT (-79.9546,04 40.62418663,,42003408002,42,3,408002,5908.0,69.4,1481.0,224.0,299.0,54.0,41.0,31.0,2.0,16.0,1113.0,937.0,199.0
PA,,,42003408002.0,,5.8,26.7,75.0,8.9,4.7,78.4,88.0,4.7,47.9,14.0,7.1,31.8,28.8,POINT (-79.95466904 40.62418663),Pennsylvania,Allegheny,42003.0,6331.0,89.2,2017,OINT (-79.9546,04 40.62418663,,42003408002,42,3,408002,5908.0,69.4,1481.0,206.0,276.0,65.0,43.0,24.0,2.0,29.0,1103.0,962.0,198.0
PA,,,42003408002.0,,5.8,26.7,75.0,8.9,4.7,78.4,88.0,4.7,47.9,14.0,7.1,31.8,28.8,POINT (-79.95466904 40.62418663),Pennsylvania,Allegheny,42003.0,6331.0,89.2,2018,OINT (-79.9546,04 40.62418663,,42003408002,42,3,408002,5908.0,69.4,1481.0,221.0,274.0,66.0,45.0,22.0,3.0,21.0,1102.0,988.0,196.0
PA,,,42003408002.0,,5.8,26.7,75.0,8.9,4.7,78.4,88.0,4.7,47.9,14.0,7.1,31.8,28.8,POINT (-79.95466904 40.62418663),Pennsylvania,Allegheny,42003.0,6331.0,89.2,2019,OINT (-79.9546,04 40.62418663,,42003408002,42,3,408002,5908.0,69.4,1481.0,199.0,240.0,70.0,26.0,15.0,2.0,29.0,1093.0,973.0,189.0
PA,,,42003409000.0,,4.6,23.6,72.8,8.6,3.9,78.3,89.1,3.6,50.9,11.2,6.2,29.9,27.7,POINT (-80.03114511 40.64366746),Pennsylvania,Allegheny,42003.0,11497.0,90.3,2016,OINT (-80.0311,11 40.64366746,,42003409000,42,3,409000,13118.0,173.0,3861.0,557.0,700.0,108.0,103.0,59.0,1.0,60.0,2441.0,2105.0,364.0
PA,,,42003409000.0,,4.6,23.6,72.8,8.6,3.9,78.3,89.1,3.6,50.9,11.2,6.2,29.9,27.7,POINT (-80.03114511 40.64366746),Pennsylvania,Allegheny,42003.0,11497.0,90.3,2017,OINT (-80.0311,11 40.64366746,,42003409000,42,3,409000,13118.0,173.0,3861.0,543.0,691.0,123.0,118.0,60.0,12.0,46.0,2448.0,2102.0,362.0
PA,,,42003409000.0,,4.6,23.6,72.8,8.6,3.9,78.3,89.1,3.6,50.9,11.2,6.2,29.9,27.7,POINT (-80.03114511 40.64366746),Pennsylvania,Allegheny,42003.0,11497.0,90.3,2018,OINT (-80.0311,11 40.64366746,,42003409000,42,3,409000,13118.0,173.0,3861.0,547.0,714.0,150.0,95.0,52.0,10.0,49.0,2509.0,2180.0,373.0
PA,,,42003409000.0,,4.6,23.6,72.8,8.6,3.9,78.3,89.1,3.6,50.9,11.2,6.2,29.9,27.7,POINT (-80.03114511 40.64366746),Pennsylvania,Allegheny,42003.0,11497.0,90.3,2019,OINT (-80.0311,11 40.64366746,,42003409000,42,3,409000,13118.0,173.0,3861.0,579.0,755.0,167.0,114.0,67.0,7.0,55.0,2543.0,2256.0,356.0
PA,,,42003410000.0,,4.8,30.4,79.7,8.9,5.9,81.4,91.0,5.3,48.4,11.9,8.6,35.9,28.6,POINT (-80.08078326 40.63681505),Pennsylvania,Allegheny,42003.0,1171.0,89.2,2016,OINT (-80.0807,26 40.63681505,,42003410000,42,3,410000,1225.0,11.8,270.0,49.0,64.0,13.0,10.0,2.0,0.0,4.0,179.0,155.0,30.0
PA,,,42003410000.0,,4.8,30.4,79.7,8.9,5.9,81.4,91.0,5.3,48.4,11.9,8.6,35.9,28.6,POINT (-80.08078326 40.63681505),Pennsylvania,Allegheny,42003.0,1171.0,89.2,2017,OINT (-80.0807,26 40.63681505,,42003410000,42,3,410000,1225.0,11.8,270.0,46.0,55.0,8.0,1.0,3.0,0.0,6.0,173.0,143.0,27.0
PA,,,42003410000.0,,4.8,30.4,79.7,8.9,5.9,81.4,91.0,5.3,48.4,11.9,8.6,35.9,28.6,POINT (-80.08078326 40.63681505),Pennsylvania,Allegheny,42003.0,1171.0,89.2,2018,OINT (-80.0807,26 40.63681505,,42003410000,42,3,410000,1225.0,11.8,270.0,33.0,43.0,5.0,5.0,1.0,0.0,7.0,179.0,143.0,29.0
PA,,,42003410000.0,,4.8,30.4,79.7,8.9,5.9,81.4,91.0,5.3,48.4,11.9,8.6,35.9,28.6,POINT (-80.08078326 40.63681505),Pennsylvania,Allegheny,42003.0,1171.0,89.2,2019,OINT (-80.0807,26 40.63681505,,42003410000,42,3,410000,1225.0,11.8,270.0,27.0,32.0,8.0,1.0,3.0,1.0,1.0,177.0,150.0,29.0
PA,,,42003411000.0,,5.3,26.1,75.3,8.7,4.7,79.2,89.6,4.5,48.9,12.6,7.4,32.1,28.3,POINT (-80.10993259 40.64538267),Pennsylvania,Allegheny,42003.0,6915.0,89.2,2016,OINT (-80.1099,59 40.64538267,,42003411000,42,3,411000,9053.0,81.4,2595.0,262.0,328.0,41.0,32.0,21.0,3.0,30.0,1305.0,1103.0,191.0
PA,,,42003411000.0,,5.3,26.1,75.3,8.7,4.7,79.2,89.6,4.5,48.9,12.6,7.4,32.1,28.3,POINT (-80.10993259 40.64538267),Pennsylvania,Allegheny,42003.0,6915.0,89.2,2017,OINT (-80.1099,59 40.64538267,,42003411000,42,3,411000,9053.0,81.4,2595.0,287.0,364.0,72.0,40.0,27.0,4.0,25.0,1335.0,1166.0,203.0
PA,,,42003411000.0,,5.3,26.1,75.3,8.7,4.7,79.2,89.6,4.5,48.9,12.6,7.4,32.1,28.3,POINT (-80.10993259 40.64538267),Pennsylvania,Allegheny,42003.0,6915.0,89.2,2018,OINT (-80.1099,59 40.64538267,,42003411000,42,3,411000,9053.0,81.4,2595.0,288.0,378.0,80.0,36.0,28.0,4.0,22.0,1380.0,1181.0,206.0
PA,,,42003411000.0,,5.3,26.1,75.3,8.7,4.7,79.2,89.6,4.5,48.9,12.6,7.4,32.1,28.3,POINT (-80.10993259 40.64538267),Pennsylvania,Allegheny,42003.0,6915.0,89.2,2019,OINT (-80.1099,59 40.64538267,,42003411000,42,3,411000,9053.0,81.4,2595.0,277.0,345.0,71.0,20.0,20.0,2.0,26.0,1414.0,1199.0,200.0
PA,,,42003412001.0,,5.2,25.2,75.3,8.4,4.5,79.3,89.9,4.2,49.0,12.0,7.3,31.4,27.2,POINT (-80.10677839 40.60103075),Pennsylvania,Allegheny,42003.0,8605.0,88.9,2016,OINT (-80.1067,39 40.60103075,,42003412001,42,3,412001,9464.0,127.0,2779.0,280.0,369.0,67.0,65.0,28.0,4.0,27.0,1313.0,1125.0,175.0
PA,,,42003412001.0,,5.2,25.2,75.3,8.4,4.5,79.3,89.9,4.2,49.0,12.0,7.3,31.4,27.2,POINT (-80.10677839 40.60103075),Pennsylvania,Allegheny,42003.0,8605.0,88.9,2017,OINT (-80.1067,39 40.60103075,,42003412001,42,3,412001,9464.0,127.0,2779.0,281.0,355.0,75.0,56.0,25.0,3.0,28.0,1343.0,1172.0,180.0
PA,,,42003412001.0,,5.2,25.2,75.3,8.4,4.5,79.3,89.9,4.2,49.0,12.0,7.3,31.4,27.2,POINT (-80.10677839 40.60103075),Pennsylvania,Allegheny,42003.0,8605.0,88.9,2018,OINT (-80.1067,39 40.60103075,,42003412001,42,3,412001,9464.0,127.0,2779.0,294.0,391.0,101.0,61.0,32.0,5.0,38.0,1382.0,1197.0,175.0
PA,,,42003412001.0,,5.2,25.2,75.3,8.4,4.5,79.3,89.9,4.2,49.0,12.0,7.3,31.4,27.2,POINT (-80.10677839 40.60103075),Pennsylvania,Allegheny,42003.0,8605.0,88.9,2019,OINT (-80.1067,39 40.60103075,,42003412001,42,3,412001,9464.0,127.0,2779.0,288.0,359.0,107.0,54.0,18.0,4.0,31.0,1415.0,1245.0,174.0
PA,,,42003412002.0,,5.0,26.7,76.6,8.6,4.9,79.8,90.3,4.5,49.5,12.0,7.6,32.9,27.7,POINT (-80.08689329 40.57125605),Pennsylvania,Allegheny,42003.0,4865.0,89.4,2016,OINT (-80.0868,29 40.57125605,,42003412002,42,3,412002,5125.0,35.400000000000006,1326.0,152.0,182.0,36.0,19.0,16.0,2.0,9.0,583.0,517.0,87.0
PA,,,42003412002.0,,5.0,26.7,76.6,8.6,4.9,79.8,90.3,4.5,49.5,12.0,7.6,32.9,27.7,POINT (-80.08689329 40.57125605),Pennsylvania,Allegheny,42003.0,4865.0,89.4,2017,OINT (-80.0868,29 40.57125605,,42003412002,42,3,412002,5125.0,35.400000000000006,1326.0,148.0,181.0,36.0,14.0,13.0,3.0,10.0,577.0,519.0,87.0
PA,,,42003412002.0,,5.0,26.7,76.6,8.6,4.9,79.8,90.3,4.5,49.5,12.0,7.6,32.9,27.7,POINT (-80.08689329 40.57125605),Pennsylvania,Allegheny,42003.0,4865.0,89.4,2018,OINT (-80.0868,29 40.57125605,,42003412002,42,3,412002,5125.0,35.400000000000006,1326.0,125.0,144.0,40.0,10.0,10.0,0.0,14.0,594.0,530.0,87.0
PA,,,42003412002.0,,5.0,26.7,76.6,8.6,4.9,79.8,90.3,4.5,49.5,12.0,7.6,32.9,27.7,POINT (-80.08689329 40.57125605),Pennsylvania,Allegheny,42003.0,4865.0,89.4,2019,OINT (-80.0868,29 40.57125605,,42003412002,42,3,412002,5125.0,35.400000000000006,1326.0,137.0,179.0,51.0,16.0,20.0,3.0,17.0,583.0,521.0,77.0
PA,,,42003413100.0,,5.7,27.6,77.3,9.0,5.3,79.6,88.9,5.0,47.4,13.1,8.2,32.9,28.3,POINT (-80.02960865 40.60191581),Pennsylvania,Allegheny,42003.0,6609.0,87.5,2016,OINT (-80.0296,65 40.60191581,,42003413100,42,3,413100,6391.0,61.599999999999994,1323.0,166.0,220.0,53.0,18.0,26.0,5.0,21.0,774.0,670.0,120.0
PA,,,42003413100.0,,5.7,27.6,77.3,9.0,5.3,79.6,88.9,5.0,47.4,13.1,8.2,32.9,28.3,POINT (-80.02960865 40.60191581),Pennsylvania,Allegheny,42003.0,6609.0,87.5,2017,OINT (-80.0296,65 40.60191581,,42003413100,42,3,413100,6391.0,61.599999999999994,1323.0,193.0,245.0,41.0,19.0,14.0,4.0,19.0,791.0,675.0,117.0
PA,,,42003413100.0,,5.7,27.6,77.3,9.0,5.3,79.6,88.9,5.0,47.4,13.1,8.2,32.9,28.3,POINT (-80.02960865 40.60191581),Pennsylvania,Allegheny,42003.0,6609.0,87.5,2018,OINT (-80.0296,65 40.60191581,,42003413100,42,3,413100,6391.0,61.599999999999994,1323.0,214.0,272.0,62.0,33.0,27.0,6.0,22.0,791.0,680.0,116.0
PA,,,42003413100.0,,5.7,27.6,77.3,9.0,5.3,79.6,88.9,5.0,47.4,13.1,8.2,32.9,28.3,POINT (-80.02960865 40.60191581),Pennsylvania,Allegheny,42003.0,6609.0,87.5,2019,OINT (-80.0296,65 40.60191581,,42003413100,42,3,413100,6391.0,61.599999999999994,1323.0,182.0,228.0,53.0,17.0,24.0,3.0,15.0,795.0,707.0,107.0
PA,,,42003413201.0,,5.9,28.2,77.4,9.0,5.6,79.4,88.4,5.2,47.5,13.8,8.0,32.9,28.5,POINT (-80.04064632 40.57602842),Pennsylvania,Allegheny,42003.0,3737.0,87.8,2016,OINT (-80.0406,32 40.57602842,,42003413201,42,3,413201,3699.0,40.199999999999996,705.0,116.0,146.0,26.0,24.0,23.0,4.0,10.0,286.0,261.0,58.0
PA,,,42003413201.0,,5.9,28.2,77.4,9.0,5.6,79.4,88.4,5.2,47.5,13.8,8.0,32.9,28.5,POINT (-80.04064632 40.57602842),Pennsylvania,Allegheny,42003.0,3737.0,87.8,2017,OINT (-80.0406,32 40.57602842,,42003413201,42,3,413201,3699.0,40.199999999999996,705.0,115.0,147.0,24.0,21.0,14.0,3.0,8.0,289.0,266.0,59.0
PA,,,42003413201.0,,5.9,28.2,77.4,9.0,5.6,79.4,88.4,5.2,47.5,13.8,8.0,32.9,28.5,POINT (-80.04064632 40.57602842),Pennsylvania,Allegheny,42003.0,3737.0,87.8,2018,OINT (-80.0406,32 40.57602842,,42003413201,42,3,413201,3699.0,40.199999999999996,705.0,134.0,183.0,37.0,23.0,24.0,1.0,20.0,304.0,269.0,55.0
PA,,,42003413201.0,,5.9,28.2,77.4,9.0,5.6,79.4,88.4,5.2,47.5,13.8,8.0,32.9,28.5,POINT (-80.04064632 40.57602842),Pennsylvania,Allegheny,42003.0,3737.0,87.8,2019,OINT (-80.0406,32 40.57602842,,42003413201,42,3,413201,3699.0,40.199999999999996,705.0,125.0,173.0,51.0,17.0,22.0,0.0,17.0,298.0,267.0,56.0
PA,,,42003413202.0,,6.0,30.4,78.7,9.1,6.1,80.2,89.3,5.8,47.6,14.5,8.7,34.7,29.6,POINT (-80.05797349 40.58073336),Pennsylvania,Allegheny,42003.0,2866.0,88.5,2016,OINT (-80.0579,49 40.58073336,,42003413202,42,3,413202,2760.0,34.0,631.0,81.0,101.0,17.0,13.0,7.0,1.0,9.0,250.0,205.0,39.0
PA,,,42003413202.0,,6.0,30.4,78.7,9.1,6.1,80.2,89.3,5.8,47.6,14.5,8.7,34.7,29.6,POINT (-80.05797349 40.58073336),Pennsylvania,Allegheny,42003.0,2866.0,88.5,2017,OINT (-80.0579,49 40.58073336,,42003413202,42,3,413202,2760.0,34.0,631.0,74.0,104.0,16.0,15.0,8.0,2.0,6.0,248.0,229.0,37.0
PA,,,42003413202.0,,6.0,30.4,78.7,9.1,6.1,80.2,89.3,5.8,47.6,14.5,8.7,34.7,29.6,POINT (-80.05797349 40.58073336),Pennsylvania,Allegheny,42003.0,2866.0,88.5,2018,OINT (-80.0579,49 40.58073336,,42003413202,42,3,413202,2760.0,34.0,631.0,82.0,120.0,31.0,17.0,12.0,1.0,16.0,255.0,213.0,37.0
PA,,,42003413202.0,,6.0,30.4,78.7,9.1,6.1,80.2,89.3,5.8,47.6,14.5,8.7,34.7,29.6,POINT (-80.05797349 40.58073336),Pennsylvania,Allegheny,42003.0,2866.0,88.5,2019,OINT (-80.0579,49 40.58073336,,42003413202,42,3,413202,2760.0,34.0,631.0,74.0,95.0,27.0,3.0,9.0,2.0,9.0,261.0,233.0,36.0
PA,,,42003413300.0,,6.3,31.5,79.7,8.9,6.5,80.5,89.2,5.9,47.6,14.2,8.9,35.2,28.5,POINT (-80.04322354 40.56077357),Pennsylvania,Allegheny,42003.0,4742.0,87.8,2016,OINT (-80.0432,54 40.56077357,,42003413300,42,3,413300,4286.0,41.6,798.0,123.0,152.0,32.0,21.0,10.0,2.0,13.0,346.0,292.0,62.0
PA,,,42003413300.0,,6.3,31.5,79.7,8.9,6.5,80.5,89.2,5.9,47.6,14.2,8.9,35.2,28.5,POINT (-80.04322354 40.56077357),Pennsylvania,Allegheny,42003.0,4742.0,87.8,2017,OINT (-80.0432,54 40.56077357,,42003413300,42,3,413300,4286.0,41.6,798.0,133.0,167.0,41.0,25.0,15.0,2.0,12.0,366.0,317.0,63.0
PA,,,42003413300.0,,6.3,31.5,79.7,8.9,6.5,80.5,89.2,5.9,47.6,14.2,8.9,35.2,28.5,POINT (-80.04322354 40.56077357),Pennsylvania,Allegheny,42003.0,4742.0,87.8,2018,OINT (-80.0432,54 40.56077357,,42003413300,42,3,413300,4286.0,41.6,798.0,138.0,180.0,39.0,24.0,22.0,3.0,14.0,350.0,295.0,59.0
PA,,,42003413300.0,,6.3,31.5,79.7,8.9,6.5,80.5,89.2,5.9,47.6,14.2,8.9,35.2,28.5,POINT (-80.04322354 40.56077357),Pennsylvania,Allegheny,42003.0,4742.0,87.8,2019,OINT (-80.0432,54 40.56077357,,42003413300,42,3,413300,4286.0,41.6,798.0,118.0,142.0,42.0,16.0,9.0,2.0,16.0,361.0,337.0,58.0
PA,,,42003413400.0,,5.7,30.0,79.0,8.9,6.1,80.7,90.1,5.6,47.6,13.6,8.9,34.8,28.8,POINT (-80.00519124 40.56097181),Pennsylvania,Allegheny,42003.0,4339.0,88.2,2016,OINT (-80.0051,24 40.56097181,,42003413400,42,3,413400,4526.0,59.0,1108.0,141.0,184.0,38.0,30.0,15.0,4.0,16.0,427.0,371.0,65.0
PA,,,42003413400.0,,5.7,30.0,79.0,8.9,6.1,80.7,90.1,5.6,47.6,13.6,8.9,34.8,28.8,POINT (-80.00519124 40.56097181),Pennsylvania,Allegheny,42003.0,4339.0,88.2,2017,OINT (-80.0051,24 40.56097181,,42003413400,42,3,413400,4526.0,59.0,1108.0,133.0,160.0,39.0,20.0,16.0,4.0,15.0,413.0,369.0,64.0
PA,,,42003413400.0,,5.7,30.0,79.0,8.9,6.1,80.7,90.1,5.6,47.6,13.6,8.9,34.8,28.8,POINT (-80.00519124 40.56097181),Pennsylvania,Allegheny,42003.0,4339.0,88.2,2018,OINT (-80.0051,24 40.56097181,,42003413400,42,3,413400,4526.0,59.0,1108.0,154.0,230.0,65.0,33.0,27.0,1.0,19.0,424.0,378.0,66.0
PA,,,42003413400.0,,5.7,30.0,79.0,8.9,6.1,80.7,90.1,5.6,47.6,13.6,8.9,34.8,28.8,POINT (-80.00519124 40.56097181),Pennsylvania,Allegheny,42003.0,4339.0,88.2,2019,OINT (-80.0051,24 40.56097181,,42003413400,42,3,413400,4526.0,59.0,1108.0,133.0,162.0,45.0,17.0,23.0,1.0,14.0,440.0,401.0,67.0
PA,,,42003413500.0,,6.9,28.4,78.2,9.2,6.1,79.5,86.7,5.5,46.7,13.7,8.2,32.0,27.2,POINT (-80.00777029 40.58058795),Pennsylvania,Allegheny,42003.0,6164.0,84.9,2016,OINT (-80.0077,29 40.58058795,,42003413500,42,3,413500,6809.0,74.6,980.0,137.0,187.0,33.0,31.0,12.0,4.0,10.0,336.0,279.0,50.0
PA,,,42003413500.0,,6.9,28.4,78.2,9.2,6.1,79.5,86.7,5.5,46.7,13.7,8.2,32.0,27.2,POINT (-80.00777029 40.58058795),Pennsylvania,Allegheny,42003.0,6164.0,84.9,2017,OINT (-80.0077,29 40.58058795,,42003413500,42,3,413500,6809.0,74.6,980.0,133.0,167.0,28.0,34.0,14.0,1.0,10.0,340.0,269.0,49.0
PA,,,42003413500.0,,6.9,28.4,78.2,9.2,6.1,79.5,86.7,5.5,46.7,13.7,8.2,32.0,27.2,POINT (-80.00777029 40.58058795),Pennsylvania,Allegheny,42003.0,6164.0,84.9,2018,OINT (-80.0077,29 40.58058795,,42003413500,42,3,413500,6809.0,74.6,980.0,152.0,188.0,40.0,36.0,24.0,2.0,27.0,346.0,307.0,49.0
PA,,,42003413500.0,,6.9,28.4,78.2,9.2,6.1,79.5,86.7,5.5,46.7,13.7,8.2,32.0,27.2,POINT (-80.00777029 40.58058795),Pennsylvania,Allegheny,42003.0,6164.0,84.9,2019,OINT (-80.0077,29 40.58058795,,42003413500,42,3,413500,6809.0,74.6,980.0,156.0,217.0,50.0,31.0,22.0,2.0,15.0,374.0,317.0,52.0
PA,,,42003414101.0,,5.9,28.3,76.7,9.1,5.3,79.3,88.6,5.3,48.0,14.8,8.0,33.4,29.4,POINT (-79.93340948 40.59768767),Pennsylvania,Allegheny,42003.0,5358.0,88.2,2016,OINT (-79.9334,48 40.59768767,,42003414101,42,3,414101,5120.0,83.0,1244.0,195.0,259.0,58.0,35.0,23.0,1.0,25.0,790.0,690.0,136.0
PA,,,42003414101.0,,5.9,28.3,76.7,9.1,5.3,79.3,88.6,5.3,48.0,14.8,8.0,33.4,29.4,POINT (-79.93340948 40.59768767),Pennsylvania,Allegheny,42003.0,5358.0,88.2,2017,OINT (-79.9334,48 40.59768767,,42003414101,42,3,414101,5120.0,83.0,1244.0,181.0,245.0,60.0,35.0,18.0,4.0,28.0,788.0,671.0,134.0
PA,,,42003414101.0,,5.9,28.3,76.7,9.1,5.3,79.3,88.6,5.3,48.0,14.8,8.0,33.4,29.4,POINT (-79.93340948 40.59768767),Pennsylvania,Allegheny,42003.0,5358.0,88.2,2018,OINT (-79.9334,48 40.59768767,,42003414101,42,3,414101,5120.0,83.0,1244.0,173.0,209.0,70.0,24.0,13.0,0.0,19.0,780.0,681.0,134.0
PA,,,42003414101.0,,5.9,28.3,76.7,9.1,5.3,79.3,88.6,5.3,48.0,14.8,8.0,33.4,29.4,POINT (-79.93340948 40.59768767),Pennsylvania,Allegheny,42003.0,5358.0,88.2,2019,OINT (-79.9334,48 40.59768767,,42003414101,42,3,414101,5120.0,83.0,1244.0,164.0,216.0,67.0,30.0,12.0,4.0,14.0,751.0,641.0,121.0
PA,,,42003414102.0,,6.7,30.8,79.3,9.2,6.7,80.3,89.1,6.2,46.2,14.7,9.2,34.9,29.4,POINT (-79.96988439 40.59193832),Pennsylvania,Allegheny,42003.0,7040.0,87.3,2016,OINT (-79.9698,39 40.59193832,,42003414102,42,3,414102,7351.0,82.6,1591.0,246.0,348.0,68.0,39.0,21.0,4.0,24.0,906.0,779.0,138.0
PA,,,42003414102.0,,6.7,30.8,79.3,9.2,6.7,80.3,89.1,6.2,46.2,14.7,9.2,34.9,29.4,POINT (-79.96988439 40.59193832),Pennsylvania,Allegheny,42003.0,7040.0,87.3,2017,OINT (-79.9698,39 40.59193832,,42003414102,42,3,414102,7351.0,82.6,1591.0,241.0,330.0,48.0,65.0,9.0,2.0,21.0,918.0,792.0,136.0
