,Geo_FIPS,YearOfContactDate,ACCESS2_CrudePrev,"Particulate Matter, Condensable",DIABETES_CrudePrev,Age0to17PopEst2015_19ACS_x,OBESITY_CrudePrev,COPD_CrudePrev,White Population,CSMOKING_CrudePrev,Median Age,Median Income,Carbon Monoxide,Pre1950,BPHIGH_CrudePrev,Black or African American Population,CHOLSCREEN_CrudePrev
1188,101800,2016.0,9.2,0.6222969622934059,10.0,369.0,29.0,6.1,1930.0,18.9,44.7,57500.0,7.386672080027278,0.58749,30.9,462.0,80.5
1189,192000,2016.0,13.6,0.0209281698549362,10.5,692.0,30.5,7.7,3074.0,22.7,38.7,45441.0,4.848344330355811,0.584158,31.0,424.0,75.4
1190,70500,2016.0,8.1,0.8457813171774422,3.6,117.0,20.2,2.3,2346.0,13.6,27.3,50838.0,12.692751067112503,0.578623,15.7,77.0,60.1
1191,261200,2016.0,9.7,0.5818098061612145,10.3,231.0,29.1,6.5,1020.0,20.0,43.9,65000.0,9.084119296686222,0.656489,31.7,99.0,80.7
1192,111500,2016.0,17.5,0.7682966759504308,17.2,249.0,39.5,8.1,736.0,23.5,30.9,24073.0,11.012504641446952,0.282576,42.8,1918.0,73.4
1193,151700,2016.0,9.0,0.6020372193624856,7.6,844.0,25.6,4.9,4636.0,17.1,33.8,62329.0,10.5155318088339,0.653287,26.5,300.0,74.3
1194,320700,2016.0,12.7,0.0069313749875981,11.0,312.0,31.1,8.3,1337.0,24.7,43.3,47891.0,0.9602034058262662,0.570529,30.8,28.0,79.3
1195,20300,2016.0,6.4,1.255672168995985,5.3,41.0,24.1,2.8,691.0,13.2,34.3,93125.0,24.342698736889737,0.724907,21.4,44.0,71.3
1196,300100,2016.0,20.7,0.4803734339047263,14.1,1052.0,40.4,9.5,1249.0,30.7,29.6,30426.0,13.523172016690742,0.809329,35.6,2413.0,72.2
1197,260900,2016.0,38.0,0.8580773646317595,23.4,619.0,52.0,14.6,67.0,37.6,21.9,12742.0,14.35395421399516,0.270588,48.8,1308.0,64.6
1198,100500,2016.0,15.3,0.8351745198265554,17.4,275.0,39.7,8.4,565.0,22.8,39.4,46308.0,11.774853272698918,0.226396,43.7,1457.0,79.0
1199,130100,2016.0,23.4,0.0105433430615443,20.0,596.0,46.2,9.6,13.0,28.9,28.1,16250.0,0.828544628588794,0.743519,47.0,1560.0,71.7
1200,180300,2016.0,20.1,0.5488000979830229,12.7,489.0,38.4,9.4,1148.0,30.7,34.5,27656.0,16.83477592433859,0.658628,32.4,958.0,70.5
1201,70300,2016.0,8.8,0.9750433137532434,5.9,156.0,21.1,3.5,1749.0,13.8,29.4,56136.0,15.331787122016722,0.59306,22.3,113.0,65.2
1202,281400,2016.0,16.7,0.496080637361458,12.3,714.0,35.4,8.7,1223.0,26.1,33.5,35417.0,9.872140065373406,0.441176,32.9,1100.0,74.2
1203,141000,2016.0,5.7,13.389795420468417,7.0,215.0,24.0,4.0,1037.0,12.6,40.1,67188.0,219.6413092393392,0.915811,27.1,13.0,79.0
1204,270100,2016.0,9.7,0.5792295210639867,8.9,743.0,29.5,5.6,1947.0,19.7,38.3,52931.0,8.180076636902054,0.874126,29.6,405.0,77.0
1205,191500,2016.0,14.5,0.4153748503913722,9.0,209.0,30.3,7.1,1653.0,25.0,30.9,37301.0,12.574845790290668,0.746814,26.6,129.0,69.6
1206,80900,2016.0,11.7,1.0690233587569815,7.5,152.0,27.0,5.1,1376.0,19.7,31.7,51458.0,17.44599187994551,0.6589,25.6,233.0,67.3
1207,130600,2016.0,25.2,0.0064629917318473,22.4,682.0,48.3,10.9,175.0,30.0,38.2,22465.0,0.0535220186621246,0.353866,47.7,2522.0,73.1
1208,981800,2016.0,31.6,0.2519877646651436,21.4,47.0,33.7,14.8,172.0,24.3,19.7,18750.0,3.90913686530144,0.489583,50.1,66.0,62.3
1209,563000,2016.0,12.9,0.3471666503505057,11.5,258.0,31.7,6.3,1831.0,21.1,35.3,61318.0,3.5959816360740766,0.305085,32.6,1168.0,72.5
1210,240600,2016.0,12.9,1.3148330820871994,9.1,221.0,30.7,6.6,1743.0,23.7,39.5,44028.0,23.65433447617581,0.831875,27.9,311.0,73.3
1211,70900,2016.0,11.6,1.1449736014363727,5.7,187.0,20.3,3.5,2636.0,14.8,27.4,30359.0,26.281888648003424,0.438115,20.0,244.0,59.2
1212,562300,2016.0,20.9,0.43763528877275,18.0,393.0,40.9,11.5,1560.0,28.9,40.5,14263.0,8.816403580860483,0.637153,42.0,2148.0,76.6
1213,140400,2016.0,5.4,0.6848555503341608,7.8,494.0,24.2,4.2,2039.0,11.8,42.5,129432.0,9.869438741154624,0.671301,29.3,58.0,80.8
1214,80200,2016.0,11.8,1.205386381214087,8.3,119.0,27.8,6.0,1517.0,20.5,33.1,40784.0,21.22695162461552,0.825301,26.3,107.0,72.2
1215,40900,2016.0,16.8,1.6265340676902182,8.3,287.0,28.5,5.8,2343.0,22.8,23.2,21940.0,36.92808361436143,0.613667,23.8,301.0,55.7
1216,101700,2016.0,20.5,0.9883374823366776,17.3,249.0,42.8,8.8,491.0,27.8,35.9,33494.0,14.331613273507676,0.637405,41.4,812.0,73.5
1217,120300,2016.0,20.6,0.4197051308500392,21.7,427.0,46.8,9.6,38.0,26.8,43.9,29444.0,4.5980179888011525,0.611422,48.7,1435.0,77.6
1218,160800,2016.0,15.5,0.8095633388271404,8.8,307.0,31.1,7.2,2500.0,25.8,30.7,44878.0,19.973915341280676,0.891181,27.4,314.0,65.4
1219,20100,2016.0,11.7,1.126471475832885,7.3,201.0,25.2,4.5,3366.0,19.0,28.9,72642.0,45.04197706100658,0.321088,23.0,347.0,62.2
1220,320600,2016.0,11.3,0.1669318014452133,9.5,368.0,30.1,7.0,1908.0,22.8,38.4,51383.0,6.61836511874247,0.496762,29.2,89.0,77.0
1221,270300,2016.0,17.6,0.7560899127178957,13.7,512.0,35.6,10.0,1251.0,27.4,45.3,38393.0,12.180608887252458,0.77907,34.8,635.0,76.7
1222,151600,2016.0,9.7,0.7595625030080374,8.1,435.0,26.6,5.7,2495.0,19.5,36.8,64236.0,15.212342905480623,0.673998,26.6,56.0,76.3
1223,191900,2016.0,12.4,0.0123254643569188,9.3,290.0,30.5,7.2,1523.0,23.9,38.1,50568.0,2.5929597157322166,0.733641,29.1,211.0,74.9
1224,262000,2016.0,18.9,1.0972465613101925,13.0,429.0,35.8,10.0,1603.0,28.2,35.9,26339.0,21.389227331478967,0.734582,33.4,858.0,74.4
1225,241200,2016.0,16.0,1.1431716980990718,11.1,86.0,33.2,8.8,653.0,29.4,49.4,31314.0,21.38104964085021,0.801066,29.9,104.0,76.8
1226,260700,2016.0,13.6,0.6735680162374644,10.9,291.0,34.7,6.6,975.0,23.5,41.1,52500.0,13.034852993956486,0.797933,32.0,597.0,74.4
1227,202200,2016.0,14.1,0.4896781311457754,11.8,1039.0,34.3,7.6,1501.0,24.0,34.9,43750.0,7.216672747904921,0.683447,33.6,1116.0,75.6
1228,10300,2016.0,19.2,1.0251507959575186,4.8,155.0,28.9,4.1,4433.0,28.0,21.6,22292.0,28.985659170433173,0.658477,16.2,1573.0,49.1
1229,140800,2016.0,7.0,0.5042747977281988,6.4,893.0,22.5,3.6,3847.0,12.6,34.4,70231.0,8.243493347712725,0.670526,25.0,37.0,71.7
1230,561600,2016.0,20.6,0.6323612841524289,12.7,458.0,37.7,10.3,1451.0,32.1,32.0,37586.0,16.32921990656061,0.759919,32.6,598.0,70.5
1231,101600,2016.0,29.7,0.9308560348566814,20.7,368.0,50.5,11.7,53.0,35.3,22.9,27019.0,13.461949794399263,0.428161,44.9,990.0,69.7
1232,60500,2016.0,13.7,1.2091452150114377,9.8,159.0,30.9,7.1,1173.0,23.5,37.2,36786.0,22.01593162540621,0.843049,29.6,74.0,73.4
1233,191400,2016.0,10.6,0.6955092758152546,7.5,262.0,26.2,5.2,2394.0,18.7,31.9,44792.0,16.86291760241131,0.64104,25.7,274.0,69.2
1234,90100,2016.0,12.6,2.796941406559801,9.1,89.0,29.6,6.6,1627.0,22.3,33.2,52708.0,42.73926349849937,0.88173,29.0,170.0,72.7
1235,120400,2016.0,31.2,0.4860985651817918,26.8,251.0,53.0,14.5,33.0,35.3,42.1,16786.0,5.966023320811629,0.559735,53.1,633.0,72.9
1236,562400,2016.0,19.1,0.4190194674136615,17.4,782.0,40.3,9.7,983.0,27.3,49.2,38750.0,12.504529197356032,0.757781,40.8,1553.0,76.8
1237,281500,2016.0,11.5,0.4057084976445154,9.8,296.0,30.5,6.9,1124.0,22.1,38.8,49405.0,8.82879477782732,0.601955,30.2,192.0,76.4
1238,180700,2016.0,14.9,0.4974205422978935,8.3,279.0,30.9,6.4,1694.0,25.2,33.8,38576.0,15.805097869404657,0.742019,25.3,429.0,68.1
1239,40200,2016.0,21.4,1.719314733957232,8.2,100.0,29.7,5.8,571.0,25.9,24.0,16250.0,33.515558547085206,0.463549,22.4,807.0,49.1
1240,562900,2016.0,15.3,0.4475923788897692,11.9,428.0,34.5,8.4,1370.0,26.3,41.1,36750.0,12.071525557398516,0.733971,32.4,311.0,75.2
1241,50100,2016.0,22.2,1.2090607473270183,24.0,336.0,47.2,11.1,169.0,28.2,35.5,19608.0,23.854592007014755,0.540088,48.8,1696.0,80.4
1242,110600,2016.0,8.3,0.4843316398265198,9.3,387.0,28.9,5.1,2130.0,15.6,36.2,65104.0,5.415089833133679,0.676964,31.1,342.0,77.5
1243,130400,2016.0,24.2,0.0106999589571323,21.5,286.0,47.0,10.3,32.0,29.0,32.6,24141.0,0.8406888656163448,0.680532,46.3,933.0,75.0
1244,982200,2016.0,25.9,3.722592206373064,1.7,80.0,24.5,4.4,3963.0,30.7,19.3,16250.0,31.407183947325347,0.391304,9.3,276.0,30.2
1245,191800,2016.0,10.9,0.0,9.1,1040.0,28.6,6.8,4719.0,21.9,38.8,56364.0,0.1593313735817482,0.64941,28.7,112.0,76.8
1246,70800,2016.0,7.9,0.7326105066674822,5.0,141.0,21.4,2.9,1208.0,12.8,30.5,50972.0,10.483756985376209,0.442815,21.1,46.0,64.0
1247,290400,2016.0,13.4,0.167216308804932,10.4,955.0,31.3,8.1,2905.0,25.0,38.5,42708.0,5.316364201781875,0.658718,30.0,786.0,76.1
1248,270400,2016.0,16.2,0.8415309639526299,13.9,52.0,37.6,8.7,597.0,27.6,41.1,41087.0,15.176528966685128,0.747664,37.9,349.0,75.9
1249,80400,2016.0,13.5,1.1577432813418729,6.2,74.0,25.2,4.5,1183.0,20.0,28.4,32750.0,21.344896795189555,0.72963,21.3,90.0,58.9
1250,160900,2016.0,11.6,1.0472450367132973,6.3,217.0,25.0,4.8,3020.0,19.4,28.6,53992.0,24.36976889209585,0.599893,21.7,141.0,63.1
1251,111300,2016.0,16.4,0.736167507055618,13.8,559.0,37.5,6.8,1133.0,23.6,34.3,37114.0,10.474049291931207,0.707692,38.1,1358.0,72.3
1252,140300,2016.0,5.9,0.7183202821272232,6.8,668.0,22.3,3.8,2986.0,11.6,33.9,106175.0,11.076867032840674,0.72179,26.6,254.0,75.8
1253,40400,2016.0,15.3,1.6964359632782953,7.7,21.0,19.0,5.3,1234.0,14.8,27.9,24803.0,24.265124873952,0.405292,25.5,212.0,53.8
1254,261500,2016.0,16.0,0.784596435673975,14.6,553.0,39.4,7.5,682.0,25.1,38.2,32768.0,15.765205392731264,0.566557,37.5,719.0,74.4
1255,202300,2016.0,10.3,0.0207440005319018,8.3,284.0,25.7,5.7,3107.0,18.7,41.3,60820.0,4.774593275661923,0.176281,27.2,258.0,75.4
1256,141400,2016.0,8.1,0.433616332179514,8.1,740.0,23.6,4.7,4449.0,13.7,38.9,64970.0,7.480702490742623,0.424324,29.7,409.0,75.9
1257,320400,2016.0,11.5,0.0078345437170443,10.2,373.0,29.1,7.6,1955.0,22.4,40.4,45203.0,1.06586107582352,0.590323,30.3,93.0,78.9
1258,561700,2016.0,17.6,0.5099023966770381,13.7,222.0,38.6,9.2,404.0,29.4,32.0,37000.0,12.246266573227718,0.748538,36.8,437.0,72.6
1259,130300,2016.0,20.6,0.2459940709784924,23.8,271.0,45.8,10.3,67.0,24.7,43.4,16200.0,2.183285057687488,0.398515,52.9,1293.0,77.8
1260,90200,2016.0,11.9,1.8736500702409995,10.1,221.0,27.7,7.1,2473.0,19.6,38.6,53115.0,30.7650484258955,0.828135,31.7,143.0,76.7
1261,60300,2016.0,14.1,1.3135527612476416,9.6,121.0,31.6,6.6,2008.0,23.5,33.3,51964.0,23.590152644914728,0.715549,29.6,341.0,69.9
1262,562500,2016.0,18.5,0.743784553615137,12.7,644.0,37.5,8.7,1117.0,28.6,35.3,29375.0,12.14921714205128,0.720639,33.4,1577.0,73.1
1263,290100,2016.0,17.0,0.2092346522959655,11.6,530.0,34.4,9.4,1526.0,28.7,37.1,34840.0,8.329029009584126,0.763182,32.4,384.0,73.4
1264,140600,2016.0,6.9,0.2744819424622263,7.7,642.0,26.1,4.5,2745.0,14.8,37.3,75982.0,3.1064967064230453,0.770514,28.4,296.0,77.8
1265,260200,2016.0,11.3,0.5556435072016802,9.8,364.0,30.9,6.1,1487.0,21.4,37.5,45075.0,8.549681678322273,0.760075,29.5,526.0,76.6
1266,101400,2016.0,11.3,0.5176521812685577,9.2,557.0,29.2,6.3,2813.0,21.1,39.1,50283.0,5.899336631450971,0.787021,29.2,341.0,76.1
1267,120700,2016.0,19.2,0.4399433116639785,22.1,293.0,43.6,9.3,5.0,24.3,54.1,24083.0,5.236009909978559,0.733696,49.3,769.0,79.7
1268,30500,2016.0,24.1,1.0137326136829414,22.3,381.0,45.4,11.3,198.0,29.0,40.3,18730.0,24.98167302220426,0.324117,48.7,1777.0,72.4
1269,190300,2016.0,9.0,0.7170856693225665,7.7,64.0,24.9,5.3,1766.0,18.0,40.0,68558.0,18.07034348863661,0.707038,26.1,46.0,73.5
1270,50600,2016.0,18.1,1.3671488147422135,19.6,319.0,40.2,9.1,343.0,22.3,54.2,36642.0,22.599104196006543,0.60877,47.6,1253.0,77.9
1271,250300,2016.0,18.5,1.0811227378418848,13.9,211.0,39.6,7.5,562.0,27.3,32.9,39500.0,25.59813324092731,0.905109,34.8,623.0,71.1
1272,270800,2016.0,10.5,0.5050631741002186,10.6,236.0,30.2,6.9,1961.0,19.9,47.5,65709.0,7.507449810421186,0.502622,33.0,440.0,79.5
1273,561900,2016.0,19.8,0.0528171485677947,22.9,465.0,44.9,10.0,334.0,25.2,48.4,27308.0,1.445186823092075,0.491213,50.5,2152.0,79.5
1274,141300,2016.0,10.1,0.7877606328663753,7.3,706.0,22.9,4.5,3712.0,15.1,33.1,46414.0,12.539653223066184,0.678835,26.1,111.0,68.4
1275,191100,2016.0,10.8,0.5373369452721193,8.8,256.0,27.5,6.2,2398.0,20.6,36.8,62036.0,15.29658239260658,0.560345,28.4,41.0,74.2
1276,290200,2016.0,17.0,0.3969236930286179,12.1,1174.0,34.0,9.8,3110.0,28.2,36.8,38264.0,9.287426847979582,0.713159,32.9,443.0,74.4
1277,563200,2016.0,18.4,1.1083648045910457,12.8,110.0,36.7,8.7,1586.0,27.4,44.3,30394.0,27.27587046591446,0.717496,33.9,442.0,71.2
1278,110200,2016.0,11.8,0.5524557375372401,9.7,543.0,31.7,5.6,2635.0,19.9,35.7,51563.0,6.886437125125479,0.745016,29.8,1380.0,72.2
1279,111400,2016.0,24.5,0.8324132005871502,19.0,243.0,44.7,9.9,257.0,30.2,36.2,26518.0,11.879912483512934,0.711382,44.7,904.0,68.9
1280,261400,2016.0,23.6,1.0696470963434483,20.3,431.0,45.0,11.5,460.0,29.3,46.8,30366.0,20.5587977756169,0.651976,46.8,1417.0,74.1
1281,170200,2016.0,12.7,0.939548425892151,5.7,84.0,25.7,4.7,3249.0,21.4,28.3,48837.0,24.0718507240822,0.729663,20.1,97.0,61.5
1282,210700,2016.0,13.8,0.6204669824041671,15.7,322.0,39.8,6.6,584.0,21.7,34.3,40711.0,15.599415016525104,0.639633,42.6,1448.0,75.7
1283,191700,2016.0,11.6,0.1817475492006606,9.4,542.0,29.4,6.9,3196.0,22.4,36.2,52667.0,9.529153227018384,0.431515,28.7,283.0,76.6
1284,140200,2016.0,8.2,0.8284843857165165,5.1,250.0,19.2,3.1,2037.0,12.8,26.4,66250.0,12.9617338636589,0.474977,19.3,58.0,63.5
1285,80600,2016.0,9.0,0.9997965550177612,5.7,239.0,24.1,3.6,1904.0,16.7,30.8,55611.0,16.827006067053492,0.879556,21.3,83.0,68.0
1286,562800,2016.0,13.3,0.2439684896463614,10.5,251.0,30.4,7.7,1409.0,23.6,36.8,42946.0,2.4184357769359206,0.596222,30.2,172.0,75.7
1287,310300,2016.0,9.5,7.100615520156149,10.1,234.0,28.8,6.5,895.0,19.5,43.8,70221.0,69.98718165419966,0.292621,30.9,58.0,80.5
1288,50900,2016.0,36.3,1.13515538231431,23.7,339.0,51.3,14.3,34.0,37.1,26.3,14281.0,22.78658769892759,0.494751,47.8,1266.0,65.5
1289,70600,2016.0,7.5,0.8056793285966709,4.7,108.0,20.7,2.9,1621.0,12.8,29.6,48719.0,11.99602738862032,0.422666,19.8,46.0,65.1
1290,90300,2016.0,15.6,1.2857915859099314,10.0,113.0,31.1,7.7,1412.0,25.0,31.9,37372.0,22.38240763655398,0.823293,30.3,230.0,68.6
1291,401100,2016.0,9.0,62.849825354911246,10.9,923.0,32.5,8.4,4436.0,20.6,43.3,55154.0,443.653499443863,0.307229,32.7,114.0,87.2
1292,401200,2016.0,12.6,48.18,13.7,663.0,37.7,11.4,2813.0,27.2,44.7,30556.0,340.1,0.617838,35.6,26.0,83.3
1293,401300,2016.0,7.7,133.51434492003958,9.6,456.0,30.9,7.1,2610.0,18.2,45.7,65175.0,942.4705003591836,0.659259,32.2,50.0,87.3
1294,402000,2016.0,9.6,120.56995561506108,11.1,639.0,34.1,8.6,2984.0,22.0,38.5,40753.0,851.0967601636005,0.535176,33.3,169.0,85.4
1295,403500,2016.0,11.0,70.21980831536698,11.6,854.0,36.5,9.3,3924.0,25.8,36.6,33026.0,495.6778083863908,0.567926,32.8,414.0,83.1
1296,404000,2016.0,9.1,117.2505421996092,10.0,334.0,32.6,7.9,1364.0,21.1,41.0,48158.0,480.3597146159706,0.582228,32.1,28.0,85.0
1297,405000,2016.0,8.2,0.0,10.6,191.0,32.3,7.9,1073.0,19.5,49.1,56058.0,0.0,0.29588,33.6,0.0,87.9
1298,406000,2016.0,8.0,48.150848476279,9.9,373.0,31.6,7.3,2304.0,19.5,50.9,59112.0,339.8942209792961,0.40628,32.2,13.0,87.3
1299,407001,2016.0,8.2,0.0,10.3,999.0,32.2,7.7,5017.0,19.3,44.5,53445.0,0.08,0.285043,31.9,2.0,87.5
1300,407002,2016.0,7.3,0.2221752118850778,9.4,1119.0,31.3,6.8,6741.0,17.9,44.7,67104.0,4.354803390161245,0.228315,31.2,28.0,87.6
1301,408001,2016.0,6.4,0.0,9.3,1338.0,28.9,6.3,5082.0,14.4,44.1,77684.0,0.0,0.222542,32.9,2.0,88.9
1302,408002,2016.0,5.8,0.0,7.1,1481.0,28.8,4.7,5765.0,14.0,41.8,98074.0,0.0,0.079481,26.7,185.0,88.0
1303,409000,2016.0,4.6,0.0,6.2,3861.0,27.7,3.6,11694.0,11.2,41.4,131484.0,0.0,0.123176,23.6,153.0,89.1
1304,410000,2016.0,4.8,0.0,8.6,270.0,28.6,5.3,1203.0,11.9,46.6,103750.0,0.0,0.221154,30.4,3.0,91.0
1305,411000,2016.0,5.3,0.0,7.4,2595.0,28.3,4.5,6947.0,12.6,41.7,114917.0,0.0,0.099735,26.1,78.0,89.6
1306,412001,2016.0,5.2,0.0,7.3,2779.0,27.2,4.2,7347.0,12.0,43.1,115756.0,0.0,0.050155,25.2,112.0,89.9
1307,412002,2016.0,5.0,0.0,7.6,1326.0,27.7,4.5,4837.0,12.0,42.6,133884.0,0.0,0.098369,26.7,42.0,90.3
1308,413100,2016.0,5.7,0.0214624586922544,8.2,1323.0,28.3,5.0,5315.0,13.1,41.0,104085.0,7.576247918365811,0.064144,27.6,297.0,88.9
1309,413201,2016.0,5.9,0.022577781264146,8.0,705.0,28.5,5.2,3425.0,13.8,45.6,73750.0,7.96995678624355,0.09375,28.2,37.0,88.4
1310,413202,2016.0,6.0,0.0165916843058692,8.7,631.0,29.6,5.8,2675.0,14.5,46.7,71000.0,5.856864559971858,0.150988,30.4,0.0,89.3
1311,413300,2016.0,6.3,0.0184316481514581,8.9,798.0,28.5,5.9,4256.0,14.2,47.3,76932.0,6.506371797464725,0.098182,31.5,186.0,89.2
1312,413400,2016.0,5.7,0.02729886142594,8.9,1108.0,28.8,5.6,4049.0,13.6,47.0,88173.0,9.63649808335683,0.056771,30.0,49.0,90.1
1313,413500,2016.0,6.9,0.02,8.2,980.0,27.2,5.5,5573.0,13.7,40.0,61416.0,7.06,0.033322,28.4,273.0,86.7
1314,414101,2016.0,5.9,0.0,8.0,1244.0,29.4,5.3,5322.0,14.8,45.2,89698.0,0.0,0.037506,28.3,59.0,88.6
1315,414102,2016.0,6.7,0.019410583992868,9.2,1591.0,29.4,6.2,6802.0,14.7,45.3,84184.0,6.851936149482406,0.145729,30.8,54.0,89.1
1316,414200,2016.0,6.1,0.0136219727014976,9.0,1390.0,29.8,6.0,5465.0,14.8,45.6,73043.0,4.808556363628675,0.178646,30.1,144.0,89.4
1317,415001,2016.0,6.7,1.867208274292132,8.3,1048.0,28.9,5.5,4423.0,15.0,44.3,87596.0,20.88428375433276,0.283491,29.3,38.0,87.9
1318,415002,2016.0,5.7,1.7246580031749692,9.1,579.0,28.9,5.6,2287.0,13.4,50.1,92250.0,19.943137385455188,0.297753,30.7,45.0,90.1
1319,416000,2016.0,8.1,163.17953335743405,11.4,166.0,32.9,8.6,1638.0,19.6,51.7,48750.0,366.5000328516302,0.265957,35.9,0.0,87.6
1320,417100,2016.0,7.6,335.1898326965941,9.5,385.0,31.4,7.1,2011.0,18.4,50.0,53365.0,735.979432712688,0.515152,31.7,20.0,86.9
1321,417200,2016.0,9.1,126.7307989738316,10.3,238.0,33.3,8.1,1318.0,21.8,45.3,34055.0,286.7286426285085,0.479256,31.8,0.0,84.6
1322,418000,2016.0,6.8,163.5147853222381,10.4,241.0,30.1,7.3,1786.0,15.8,49.8,55321.0,371.7175491894431,0.334906,34.4,1.0,89.4
1323,419000,2016.0,7.8,78.06972328899404,11.7,360.0,30.5,8.4,2952.0,16.4,55.9,49643.0,192.129547225041,0.299197,38.1,39.0,88.9
1324,420000,2016.0,9.6,0.0704617596392936,12.3,314.0,34.1,9.1,1358.0,21.3,36.8,39929.0,0.5425555492225611,0.489535,34.0,45.0,86.1
1325,421100,2016.0,5.8,1.60997576356854,10.0,1024.0,27.8,6.1,3471.0,12.4,49.0,72450.0,17.51828548653122,0.218182,33.5,59.0,90.7
1326,421200,2016.0,5.9,0.1664450576015597,9.3,908.0,29.5,5.9,4038.0,14.0,48.3,92051.0,2.25865495589501,0.258378,30.7,8.0,89.7
1327,422000,2016.0,4.1,1.6494102426124564,8.6,1457.0,26.8,4.5,4798.0,9.6,48.8,148553.0,18.05517636111648,0.271693,30.2,0.0,92.4
1328,423000,2016.0,5.9,0.2549755162146974,7.2,666.0,27.7,4.6,2549.0,12.9,37.9,66108.0,3.895718996401164,0.511173,25.9,0.0,87.7
1329,424000,2016.0,11.1,0.2755817385890926,11.2,550.0,34.3,8.8,2766.0,23.1,42.7,32431.0,4.489295682743404,0.552391,33.1,384.0,83.7
1330,425000,2016.0,10.1,0.3556023623879064,10.2,688.0,34.7,8.3,3251.0,23.9,36.4,44615.0,5.521276400740731,0.621835,30.0,100.0,83.3
1331,426300,2016.0,6.3,0.0148046628974635,8.8,1142.0,28.9,6.0,6057.0,14.6,44.2,77057.0,5.226046002804617,0.256132,30.7,0.0,88.9
1332,426400,2016.0,6.9,0.1735496695034837,9.2,527.0,30.2,6.6,4035.0,16.5,46.2,61680.0,2.3543527499073247,0.431487,31.5,18.0,87.3
1333,426700,2016.0,8.3,0.2260068692043016,9.4,297.0,30.7,7.1,2197.0,18.7,49.6,57885.0,3.104303671366783,0.200669,30.6,16.0,86.6
1334,426800,2016.0,6.6,0.0,9.2,1028.0,30.1,6.3,5387.0,15.7,47.9,79491.0,0.0,0.058271,31.3,0.0,88.9
1335,427000,2016.0,10.7,1.0117175189235172,10.5,562.0,35.2,8.6,3446.0,24.7,40.6,35496.0,18.606294992815627,0.741272,31.4,149.0,82.4
1336,427100,2016.0,7.3,0.226880948372412,8.8,997.0,30.4,6.3,5374.0,17.3,47.4,78393.0,3.114098169411478,0.158375,30.1,15.0,87.7
1337,427200,2016.0,7.9,0.4166656578869454,9.5,846.0,30.9,7.1,4790.0,18.3,43.1,51315.0,6.368864108959784,0.370686,31.4,174.0,86.7
1338,428100,2016.0,8.6,1.2146298003735974,9.9,156.0,31.7,7.6,1152.0,19.8,48.5,54712.0,21.25436978256367,0.672355,33.1,0.0,85.5
1339,428200,2016.0,7.8,0.6329681234179966,9.8,347.0,31.1,7.1,2046.0,18.2,45.8,65000.0,11.822906153917812,0.110302,31.8,98.0,87.7
1340,429100,2016.0,7.1,0.4330501690765176,8.3,486.0,29.9,5.8,2353.0,16.1,40.2,68244.0,4.842333046648095,0.362703,28.4,88.0,86.2
1341,429201,2016.0,6.6,0.0173909925669738,8.7,792.0,28.5,5.7,3763.0,14.3,45.3,81033.0,6.13902037614177,0.143157,29.6,103.0,88.4
1342,429202,2016.0,5.5,0.0,8.2,946.0,28.4,5.3,4076.0,13.4,42.4,72861.0,0.0,0.157121,29.1,58.0,89.2
1343,429300,2016.0,7.2,0.0,10.4,959.0,29.7,7.3,5166.0,15.5,53.3,71890.0,0.0,0.107704,33.9,83.0,89.2
1344,429400,2016.0,6.8,0.0135537705484496,8.6,850.0,29.9,6.1,4180.0,16.0,40.2,68780.0,4.784481003602734,0.412329,29.8,244.0,87.5
1345,429500,2016.0,7.6,0.0148555834530794,10.2,424.0,29.4,7.0,3512.0,15.1,50.5,60506.0,5.244020958937034,0.111632,32.8,159.0,87.8
1346,429600,2016.0,7.0,2.065138270304581,8.1,610.0,29.4,5.5,2860.0,15.6,37.3,58423.0,27.795405920586905,0.302624,28.1,101.0,86.1
1347,429700,2016.0,7.5,0.3427673991716871,9.5,285.0,30.6,6.8,2348.0,17.0,47.3,46071.0,3.549868684916154,0.193315,31.6,29.0,87.7
1348,430100,2016.0,8.3,0.2543595808240503,7.5,406.0,31.2,5.8,1956.0,19.2,34.9,54625.0,2.6403349810864105,0.637205,25.2,68.0,83.9
1349,430200,2016.0,8.5,0.012941241453682,9.1,902.0,31.7,7.0,4515.0,19.9,38.9,58218.0,0.3216822875629549,0.596467,29.2,33.0,86.0
1350,431100,2016.0,8.1,2.2079909226940435,7.9,428.0,32.0,5.5,2780.0,18.2,36.3,41118.0,31.196817322124744,0.63206,26.5,393.0,83.9
1351,431400,2016.0,8.2,2.266090326052808,8.1,218.0,31.9,6.1,1644.0,18.9,38.1,45882.0,30.52229842163274,0.687081,27.8,205.0,84.4
1352,431500,2016.0,9.3,2.3407351964029464,9.2,255.0,32.9,6.8,2730.0,20.3,43.2,38079.0,31.386264317687044,0.525468,29.8,255.0,83.1
1353,432300,2016.0,9.4,2.6524130686446328,11.5,228.0,32.4,8.5,1693.0,19.3,52.4,39265.0,36.039191826577614,0.485692,34.8,283.0,86.6
1354,432400,2016.0,7.6,2.648510844208208,8.6,334.0,30.8,6.0,2242.0,17.0,38.0,39720.0,35.94233686458802,0.540731,29.8,201.0,85.6
1355,434000,2016.0,5.8,3.3819474627222577,7.4,466.0,29.3,4.8,1693.0,14.0,40.0,91250.0,46.301974629689546,0.7775,25.9,22.0,88.3
